,Date,Content,Label
1416,2022-04-02 08:34:32+00:00,"clip gameplay codm btw selamat beribadah puasa bagi yang muslim dan ada kabar juga bahwa setelah saya hiatus bebe ",1
1417,2022-04-02 08:27:26+00:00,"stream streamnya ququu dibuatnya mendadak nququu hari ini main identity v yolo ntanggal april jam ",1
1418,2022-04-02 07:38:28+00:00,"halooo minna lina udah baikan nih dan mau ganti morning stream jadi genshin impact temenin lina farming yuknwaiti ",1
1419,2022-04-02 06:30:00+00:00,"nolep tapi kawaii nclip poopielive vtuberindo virtualyoutuber vtuberid vtuber ",1
1420,2022-04-02 06:26:51+00:00,"muck mari kita mencari cara keluar dari pulau vtuber indonesia n general nnagatakouuta fanart ",2
1421,2022-04-02 06:24:53+00:00,"video baru udah tayang jangan lupa mampir ya nlink nmari kabur dari rumah nenek granny house online vtuber i ",2
1422,2022-04-02 06:17:13+00:00,"so mion s first cover song is this ngimana nih keliatannya nfor now enjoy shor teasernya dulu ya nbakal aku sha ",1
1423,2022-04-02 06:07:10+00:00,"nyoba gambar di medibang pake mouse wwwwwww agak susahh qwqnlutiefiggy art nomnomlutie dangolutie vtuber ",1
1424,2022-04-02 06:03:49+00:00,"today stream is crab game with njadwal berubah menjadi jam njam wib pm gmt napakah kami ",1
1425,2022-04-02 05:53:07+00:00,"live dadakan bersama cibaduyut team ngmt nwaiting room ",1
1426,2022-04-02 05:49:39+00:00,"selamat siang gimana kabarnya sekarang coco sedang main left dead bareng semoga bisa menema ",1
1427,2022-04-02 04:26:58+00:00," remindernya yankita juga bakal sekalian nge review channel vtuber yang kamu rekomendas ",1
1428,2022-04-02 04:10:04+00:00,"daily ramadhan vtuber apreciationnhai gaes selama saat sahur bulan ramadhan ini aku mau keliling mencari vtuber y ",1
1429,2022-04-02 03:30:00+00:00,"chloe berasal dari upil nclip chloepawapua vtuberindo vtuberid vtuber ",1
1430,2022-04-02 03:23:15+00:00,"cari anggota baru lagi n rasumaid vtuberid ",1
1431,2022-04-02 02:46:28+00:00,"aku gugup n freetalk all with dugongers april wib gmt ",1
1432,2022-04-02 01:57:12+00:00,"pagi para pelanggan npagi bagi berburu keluarganya yuk di dautless nraizubartender vtuber ",1
1433,2022-04-02 01:34:46+00:00,"selamat pagi apa kabarnya sekarang coco sedang main call of duty mobile semoga bisa menemani pagi hari mu ",1
1434,2022-04-01 22:33:15+00:00,"bangun pagi buka hp liat joa nge simp lagin vtuberuprising vtuberid ",1
1435,2022-04-01 17:20:25+00:00,"maaf ya buat konten hari ini cuman singkat bgt soalnnya masalah jaringan nthank you yang udh sempat dtg ",2
1436,2022-04-01 15:40:15+00:00,"bismillahirrahmanirrahim njadi tanggal debut insyallah tetap hari ahad tanggal ramadhan h nvtuberindo ",2
1437,2022-04-01 15:39:35+00:00,"selamat malam selamat beristirahat sekarang coco sedang main genshin impact semoga bisa menemani waktu tidur kamu ",1
1438,2022-04-01 15:33:37+00:00,"valo lagi nih gasin gais mampir jangan lupa di follow n vtuberuprising ",1
1439,2022-04-01 14:53:32+00:00,"ape ngape bareng leyhad amp sato ardha vtuberid vtuberindonesia ",1
1440,2022-04-01 13:09:52+00:00,"ikuzoo kita main sambil ngobrol ayang ayang sama uwun vtuberid ",1
1441,2022-04-01 13:08:45+00:00," ostume reveal ostum baru re debut tuber indonesia lewat kemon nonton guys vtuberid vtuber ",1
1442,2022-04-01 13:02:42+00:00,"selamat malam selamat beristirahat sekarang coco sedang main gratic phone bersama teman teman vtuber semoga bisa ",2
1443,2022-04-01 12:59:46+00:00," yuk nvtuberid vtuber vtubers ",1
1444,2022-04-01 12:36:51+00:00,"first time live raft with nhari aprilmop maen survival ntanggal jumat april jam ",1
1445,2022-04-01 12:33:25+00:00,"hallo selamat malam semuanya nmalam ini seperti biasa arata mengadakan live stream berupa konten freetalk bersam ",1
1446,2022-04-01 12:19:13+00:00,"angjay elden ring zero det no hoaks mampir aja kalo nggak percaya gw sih nggak percayan ",1
1447,2022-04-01 12:02:37+00:00,"today stream n kitsune talk hu ",1
1448,2022-04-01 10:54:30+00:00,"kobo yang sangat serem njangan lupa mampir ke channel shinichi id ya nlink clip ",1
1449,2022-04-01 10:52:55+00:00,"kata kata zeta yang sangat ambigu njangan lupa mampir ke channel shinichi id ya nlink clip ",1
1450,2022-04-01 10:45:52+00:00,"alhamdulillah jazakumullah khoir teman teman yang sudah hadir mohon maaf ya atas ketidaknyamanan akibat delay da ",1
1451,2022-04-01 10:25:35+00:00,"otsunuhun semuanya hari ini tante girang sekali dengan reaksi kaget kalian gimana baru pertama kali kalian ketem ",1
1452,2022-04-01 09:51:45+00:00,"ketika zombie lawan tanaman n vtuberid rasumaid ",1
1453,2022-04-01 09:51:28+00:00," streaming dadakan nga jadi karaoke nya dikatain muluuu malessssn april wib gmt ",1
1454,2022-04-01 09:30:00+00:00,"yabe sekali lagunya nclip lilyifeta vtuberindo virtualyoutuber ",1
1455,2022-04-01 09:29:08+00:00,"selamat siang selamat beraktifitas sekarang coco sedang main point blank semoga bisa menemani kegiatan mu di sian ",1
1456,2022-04-01 09:19:16+00:00,"april mop gess ayooo mira mau ngapain n jumat april wib gmt nwaiting room ",1
1457,2022-04-01 08:58:35+00:00,"yahoo yahoo nrevenge debut stream lets goo guys uwuntanggal april njam wib nlink ",1
1458,2022-04-01 08:29:29+00:00,"random stream valo ueuen alorant valo lesgo tuber indonesia jumat april gmt njangan lupa ",1
1459,2022-04-01 08:07:53+00:00,"ud lama ga gambar dan umbreon nya jadi aneh hahahankalau soal pokemon pada suka pokemon apa nvtuber vtuberid ",1
1460,2022-04-01 07:33:59+00:00,"selamat siang guysssss nselamat datang di bulan aprillllnmalam ini yuk ngobrol bareng selena sekalian nanti ma ",1
1461,2022-04-01 07:21:00+00:00,"selamat siang selamat beraktifitas sekarang coco sedang main star wars jedi fallen order semoga bisa menemani keg ",1
1462,2022-04-01 07:03:49+00:00,"terima kasih jamur orennya selama bulan maret kemarin guys vtuberid vtuberuprising vtuberindonesia ",1
1463,2022-04-01 06:57:20+00:00,"termiakasih kepada para pelanggan yang sudah memberikan support selama ini agar raizu dapat lebih berkarya lagi ",2
1464,2022-04-01 06:56:43+00:00,"mobile legends ayo kita bermain bersama vtuber indonesia n general nnagatakouuta fanart nkouutarts st ",2
1465,2022-04-01 06:02:54+00:00,"tenang bukan april fools atau april mop kok yak nmalah special content update model ld baru men njumat april ",2
1466,2022-04-01 06:00:01+00:00,"halo sayang gak kerasa ya dah april nanti aku mau kasih tau sesuatu di stream jadi jangan lupa dateng ya n t ",1
1467,2022-04-01 04:03:26+00:00,"link affiliasi menguntungkan jgn sampe ga di scan nmekarbersamamu vtuberid vtuberen vtuberrising ",2
1468,2022-04-01 04:00:14+00:00," share fandub kawan kawan ditonton ya hari minggu nanti ",1
1469,2022-04-01 03:38:40+00:00,"bukan april fools tapi emang mo masak gais ntar siang dateng ya wkwkwkkwk nlive on ",1
1470,2022-04-01 03:30:00+00:00,"cari waifu lagi nclip chloepawapua vtuberindo vtuberid vtuber ",1
1471,2022-04-01 03:20:10+00:00,"selamat pagi bagaimana keadaan mu sekarang coco sedang main valorant sama kurosai semoga bisa menemani kegiatan m ",1
1472,2022-04-01 03:11:11+00:00,"pagi semuannya nvtuber vtuberindo vtuberid vtuberindie ",1
1473,2022-04-01 03:05:01+00:00,"karena udah nyentuh subs sebelum debut here you go nvoice reveal by yours truly nvtuber vtuberid ",2
1474,2022-04-01 02:28:25+00:00,"tidak ada teori gapake celana adik adik sekarang teori merem is rill nlink clip ",1
1475,2022-04-01 02:15:40+00:00,"good morning jangan lupa liat senpai ku stream genshin yaa nvtuber vtubers vtuberid ",1
1476,2022-04-01 01:44:18+00:00,"mulai sekarang nreinandarea vtuber vtuberid ",2
1477,2022-04-01 01:30:39+00:00,"yang ini bukan april fools nnanti malam mion bakal main unravel two sama ayang yang wangy wangy nj ",1
1478,2022-04-01 01:30:21+00:00,"tanggal april ini akankah banyak terjadi fenomena gradu baiting nvtuberid ",2
1479,2022-04-01 01:29:45+00:00,"selamat pagi bagaimana kabarnya sekarang coco sedang main fallout semoga bisa menemani kegiatan mu di pagi ini ",0
1480,2022-03-31 23:33:59+00:00," streaming dadakan nkapan lagi kyura nyanyiii karaoke araoke streaming tapi n april ",1
1481,2022-03-31 18:46:32+00:00,"kapan kelar ini artwork nibispaintwipvtuberid ",1
1482,2022-03-31 17:48:15+00:00,"tolong di tuntun ya karena saya sangat orang baru yg masuk ke dunia ini vtuberid calonvtuber vtuber ",0
1483,2022-03-31 16:02:36+00:00,"hallo semuanya jadi di video kali ini rika bakal main game request dari kalian yaitu game specimen zero nselamat m ",2
1484,2022-03-31 15:34:16+00:00,"yahho minnaaaa sesuai jadwal kuma april ini kuma bakal balik livestream lagi besok mwhehe ini come back stream ",1
1485,2022-03-31 15:24:16+00:00,"dapet ide dari cliper cliper di yt nmakanya gua juga pengen buat dah gitu aja nbang ijin angflod yak bang ",1
1486,2022-03-31 15:22:22+00:00,"helloo aku kali ini ikut cover lagu original song dari kak mythia batford di tonton yaa semoga kalian suka ",0
1487,2022-03-31 15:17:28+00:00,"selamat malam selamat beristirahat sekarang coco sedang main genshin impact semoga bisa menemani waktu tidur kamu ",1
1488,2022-03-31 14:26:36+00:00,"clip stream ape tadinkebonk dong sama smoke bangalore langsung ko wkwkkwnatsumichiharuna atsuharunaclip ",1
1489,2022-03-31 14:20:04+00:00,"freetalks kenalan bareng sora ayame ardha vtuberid vtuberindonesia ",1
1490,2022-03-31 14:03:50+00:00,"halo rasuma disini nnyari horror horror yok temenin kita nwith vtuberid devour ",1
1491,2022-03-31 13:49:04+00:00,malam para pelanggan nyuk lanjutin yomawari sebelum puasa nvtuber vtuberid raizubartender n,1
1492,2022-03-31 13:43:59+00:00,"sorry telat pengenalan konsep amp detailnya wkwk nsalken salken vtuberdebut ",1
1493,2022-03-31 13:40:41+00:00,"th th yang sudah datang ke live debut ququu makasih banget loh nbagi yang belum tau pemenangnya adalah ",1
1494,2022-03-31 13:21:09+00:00,"serem bangettt ncoba cek aja klo ga percaya nlink vtuberid horror ",1
1495,2022-03-31 13:20:52+00:00,"today stream n minecraft endurance ",0
1496,2022-03-31 13:12:23+00:00,"nyoba bikin modelsendiri tanpa skill sama sekali lmao nlink outfit clothing ",1
1497,2022-03-31 13:06:46+00:00,"ayok jadi kang semprot semprot sama vtuberid vtuberuprising ",2
1498,2022-03-31 12:19:36+00:00,"jangan jangan lupa lupa hari ini kita stream lagi ges kali ini gw mau nyobain ape mobile nih kalo salah tembak m ",0
1499,2022-03-31 12:15:45+00:00,"jadwal livestream malam inin ",1
1500,2022-03-31 11:40:13+00:00,"selamat malam selamat beristirahat karena ini malam jumat sekarang coco akan main game horor resident evil semo ",1
1501,2022-03-31 11:37:57+00:00,"skuyy gaess mumpung masih fresh nvtuber vtuberid idvtuber vtuberuprising ",1
1502,2022-03-31 10:21:24+00:00,"belum saatnya tapi udah duluan nlink clip vtuberid amaclop ",2
1503,2022-03-31 09:59:51+00:00,"ntar malem ngejenguk mbak kunti bareng dan n st marc ",0
1504,2022-03-31 08:24:30+00:00,"my lil sister dari papa alpian rigger nyuk bantu buka itunya nvtuber vtuberid vtuberuprising ",2
1505,2022-03-31 08:00:17+00:00,"makasih udah mampir di riview game ps rentalan nternyata cocok buat nemenin kalian di bulan puasa nih ngrafik ",1
1506,2022-03-31 07:53:21+00:00,"selamat siang bagaimana keadaan mu sekarang coco sedang main ape legends semoga bisa menemani kegiatan mu di sia ",2
1507,2022-03-31 07:45:12+00:00,"hari jumat minggu ini engga ada live dj karena ada urusan tapi tanggal april ada freetalk bareng ",1
1508,2022-03-31 07:33:52+00:00,"akhirnya tarot reading lagi nkita sekalian nge review vtuber yang kalian rekomendasikan lewat komen donate ya nset ",1
1509,2022-03-31 07:19:09+00:00,"ada yang kangen mira gak ya ummmn kamis maret wib gmt nwaiting room ",1
1510,2022-03-31 07:06:32+00:00,"otw botak ndah gitu aja n wib vtuber vtuberid ",1
1511,2022-03-31 06:44:42+00:00,"video debutku udah tayang jangan lupa mampir ya makasih nlink vtuberdebut ",0
1512,2022-03-31 06:14:09+00:00,"lanjut lagi yokkk n pirk vtuberid ",1
1513,2022-03-31 04:39:28+00:00,"aloo sebelum collab lina nge sudden livestream dulu nih tiba tiba pengen coba fps dan akhirnya main bioshock karna ",2
1514,2022-03-31 04:31:35+00:00,"i wanna ask you something nkan sifat anak itu turun dari orang tuanya kalo misalkan ada kasus orang tuanya yang asa ",1
1515,2022-03-31 04:23:00+00:00,"main game fitnah sama kalian nanti malam n nwaiting room vtuberid ",1
1516,2022-03-31 04:07:06+00:00,"selamat pagi gimana kabarnya sekarang coco sedang main final fantasy ii semoga bisa menemani kegiatan mu di pag ",0
1517,2022-03-31 04:05:26+00:00,"hawoo orocamono di live stream kali ini ada tamu istimewa lho tamu kali ini yaitu kak erika novika njangan lupa ",1
1518,2022-03-31 02:42:23+00:00,"whayouuu w njangan lupa sarapan yaaa gaes gt w lt nmalam jumat ini yuki akan bermain phasmophobia bersama ",1
1519,2022-03-31 02:33:00+00:00," ubah semua rintihan hati menjadi jeritan mimpi n ukup mythia batford cover by aluna diva npremiere today ",2
1520,2022-03-31 01:22:50+00:00,"ohayoon semangat pagi nnanti malam mion sama kak bakal semprot semprotan njangan lupa mampir yaa ",2
1521,2022-03-30 19:53:35+00:00,"freetalks nemenin ayankque sakit ardha vtuberid vtuberindonesia ",1
1522,2022-04-07 09:41:13+00:00,"baru konek sama jokes ejak awokeakwe nijisore nijisanji nijisanji id ",1
1523,2022-04-07 04:49:04+00:00,"karena nijisanji id akan diintegrasikan ke dalam nijisanji saya ingin orang jepang mengetahui nijisanji id jadi s ",2
1524,2022-04-06 14:10:00+00:00,"siskyuwuhnlink clip siska live nijisanji id vtuber ",2
1525,2022-04-05 23:14:11+00:00,"miyu ottavia nijisanji id apeegends pe legends ubuh ngape lagi ijisanji id miyu ottavia ",1
1526,2022-04-04 16:19:53+00:00,"p adu sarung nnijisanji id mikayang iatposting eyeetiora melatikaart art wangy elatiorart ",1
1527,2022-04-04 09:35:39+00:00,"menghormati yang puasa nnijisanji id iatposting art wangy mikayang melatikaart ",0
1528,2022-04-03 09:32:37+00:00,"tamu nijisore hari ini p nijisore nijisanji nijisanji id ",2
1529,2022-04-02 12:14:23+00:00," cek hastag nya de beb soalnya ak sndiri jga gatau nijisanji id ",1
1530,2022-04-02 11:52:37+00:00,"sebuah kegabutan nunggu anak anak padus into reality on copium organ aka electone gabiasa banyak salah kekw ",1
1531,2022-04-01 13:54:07+00:00,"jadi ini personal projek yang lagi aku kerjakan semenjak bulan lalu dan sekarang sudah selesai nthis is my love le ",1
1532,2022-04-01 11:50:27+00:00,"sebentar lagi ramadhan mari kita rewatch nijisore nnijisorenijisanji id ",2
1533,2022-04-01 02:32:51+00:00,"ahir ahir ini di tl twitter aku banyak fanart staf nijisanji id yang lewat jadi pengen cosplay jadi staff nijisanji id wkwk nnijisanji id ",1
1534,2022-03-31 17:06:48+00:00,"selamat dikenang hingga tiba esok kau kembali datang potret sebuah gambar nijisanji id staff san ",2
1535,2022-03-31 16:53:28+00:00,"sudah malam saatnya tidur nterima kasih atas kerja kerasmu staff san nijisanji id n ",2
1536,2022-03-31 15:17:19+00:00,"terima kasih nijisanji id n n yg blm nonton nonton sekarang saya sendiri juga ",2
1537,2022-03-31 15:01:47+00:00,"otsukaresama deshita nijisanji id long live nijisanji indonesia o nijisanji id ",2
1538,2022-03-31 13:34:21+00:00,"terimakasih nnijisanji id ijisanji id fans nto reality cover via ",2
1539,2022-03-31 13:01:46+00:00,"nijisanji id nterima kasih banyak staff san nnijisanji id selalu di hati ",2
1540,2022-03-31 12:42:51+00:00,"hayoh ngaku siapa yang bikin te di ending siapapun itu makasih staff san nijisanji id ",2
1541,2022-03-31 12:41:43+00:00,"terimakasih staff san nijisanji id habis ini nyaleg ya ",2
1542,2022-03-31 12:40:35+00:00,"terima kasih untuk semuanya staff san tahun yang begitu menyenangkan otsukare nnijisanji id ",2
1543,2022-03-31 12:24:38+00:00,"please watch this staffsan terima kasih buat semuanya notsukareeeeeee ",2
1544,2022-03-31 12:15:05+00:00,"kalimat penutupnya bikin gue remes seprai aeughagshs sayang banget nijisanji id dimanapun staffsan berada besok ",2
1545,2022-03-31 11:46:22+00:00,"terima kasih atas segala rajutan memori di kurun waktu tahun terakhir ini terima kasih atas semua kerja keras ",2
1546,2022-04-08 00:42:11+00:00,"sakamata chloe n holo hololive hololivejp ",2
1547,2022-04-07 15:53:43+00:00,"krotime kronillust kroniillust hololiveenglish hololive holocouncil nkronii emojin kromojii ",1
1548,2022-04-07 09:57:59+00:00,"pekora iq professional warcriminal plays in minecraft hololive eng sub usada pekora v ",1
1549,2022-04-07 04:31:28+00:00,"halo weaboonian pada sore hari tadi sekitar jam sore wib hololive indonesia mengunggah sebuah video yang berkai ",1
1550,2022-04-07 04:29:33+00:00,"halo weaboonian tepat pada hari ini the seiso grim reaper calliope mori dari holomyth berulang tahun ",1
1551,2022-04-06 08:14:51+00:00,"perkembangan pengumuman debut hololive indonesia dari masa ke masa ngenerasi mungkin tidak punya pv tersendir ",1
1552,2022-04-06 07:58:11+00:00,"selamat kobo untik k nya semoga selalu terobos segala rintangan naeruseni kobo kanaeru hololive ",1
1553,2022-04-06 07:29:47+00:00,"kronillust kroniillust krotime hololiveenglish hololive holocouncilnkronii vs sea cucumber ",1
1554,2022-04-06 03:19:24+00:00,"spesial dedic pekora nchar to ",1
1555,2022-04-05 17:22:44+00:00,"kobokan kobokan nkobokan pala kau kobokan naeruseni hololive kobobrok ",1
1556,2022-04-05 11:54:52+00:00,"holosimpmoment nbaru debut padahalnlocation gen nhololive whatsapp ",0
1557,2022-04-05 11:05:00+00:00,"pekora s meteor seconds stream is starting n hololive ",2
1558,2022-04-05 10:15:00+00:00,"professional warcriminal pekora iq hololive eng sub usada pekora via ",1
1559,2022-04-05 03:29:09+00:00,"intel yang sangat sus njangan lupa mampir ke channel shinichi id nlink clip ",1
1560,2022-04-05 03:24:57+00:00,"apakah kaela benar benar penguin njangan lupa mampir ke channel shinichi id nlink clip ",1
1561,2022-04-05 01:45:24+00:00,"selamat pagi gaes nupdate stock dan kartu baru sudah ditambahkan nmonggo mampir ke toko yg nyari tcg weiss schwarz ",1
1562,2022-04-04 04:18:44+00:00," senin produktif ihatlah banyak onee san cantik pakai baju seragam in ",0
1563,2022-04-03 21:41:55+00:00,"pera hololive koikatsu ",1
1564,2022-04-03 17:19:00+00:00,"kobo aeruseni hololive ",1
1565,2022-04-03 11:38:30+00:00,"holosimpmoment nberbukalah dengan yang manis dan halalnlocation gen nhololive whatsapp ",1
1566,2022-04-03 10:53:52+00:00,"hololive design analysis no roboco san ",1
