,Date,Content,Sentiment
1054,2022-04-03 08:06:30+00:00,cari referensi dari tag bl dan yaoi lah yop,Positive
1055,2022-04-03 07:34:32+00:00,met pagi,Positive
1056,2022-04-03 07:18:05+00:00,coba liat stream archivtahun lalu yopi bikin holoiikemen mungkin ww n nganbareee yopiiii  yuk,Positive
1057,2022-04-03 07:14:14+00:00,pagi yopi senpai,Positive
1058,2022-04-03 06:34:32+00:00,itu tidur apa makan bsampsehari,Positive
1059,2022-04-03 06:31:01+00:00,pagi yopi,Positive
1060,2022-04-03 06:12:06+00:00,pagi airaniiii,Positive
1061,2022-04-03 06:02:50+00:00,waduh obat flu apaan samptidur,Neutral
1062,2022-04-03 06:00:15+00:00,kebanyakan gambar cewek n nlupa gambar cowok,Positive
1063,2022-04-03 05:55:29+00:00,klo yopi aja desperatapalagi saya yop ww,Positive
1064,2022-04-03 05:54:48+00:00,waduu n nmangat ya yop,Positive
1065,2022-04-03 05:51:36+00:00,semoga flu nya bisa segera sembuh ya  iofi,Positive
1066,2022-04-03 05:47:26+00:00,siang kak yopi,Positive
1067,2022-04-03 05:38:55+00:00,berjuang lah,Positive
1068,2022-04-03 05:32:55+00:00,mungkin minum obat flu yang gak bikin ngantuk yop kan ada tuh n nalso semoga cepat sembuh ya,Positive
1069,2022-04-03 05:29:23+00:00,obat flu anda kuat sekali iofi,Neutral
1070,2022-04-03 05:28:11+00:00,deadlinnya di kejar ndeath match ikzzzzzzz,Positive
1071,2022-04-03 05:26:00+00:00,wah      nselamat istirahat  dan semangat kejar deadlinnya yop,Positive
1072,2022-04-03 05:19:12+00:00,waduhh  bisa  kali tidur   goodluck deh buat deadlinnya n nemang obat flu apa yg bisa bikin tidur,Positive
1073,2022-04-03 05:13:55+00:00,memang obat flu banyakan gitu yop    n nbtw gooluck for thdeadlin   a,Positive
1074,2022-04-03 05:12:39+00:00,semoga cepet sembuh iofi,Positive
1075,2022-04-03 05:12:23+00:00,gooluck sensei    semangat terus,Positive
1076,2022-04-03 05:08:33+00:00,ahhh deadlinbener bener meresahkan    istirahat jadi tidak tenang    n ngooluck ngerjain deadlin,Positive
1077,2022-04-03 05:08:02+00:00,semangat deadlinenya,Positive
1078,2022-04-03 05:07:38+00:00,waduuu gws ya yop  dan gooluck sama deadlinnya ww,Positive
1079,2022-04-03 05:07:08+00:00,walah    buset  kamu minum obat apaan yg bs tdr begitu   n nsemangat deh ya yop,Positive
1080,2022-04-03 05:06:52+00:00,cepat sembuh ya,Positive
1081,2022-04-03 05:06:32+00:00,fiks efek tremenza klo obat flu yg bikin ngantuk www,Positive
1082,2022-04-03 05:06:32+00:00,pagi,Positive
1083,2022-04-03 05:06:26+00:00,gws yopi,Positive
1084,2022-04-03 05:06:21+00:00,gws yopii banyak   minum air anget yop,Positive
1085,2022-04-03 05:06:18+00:00,mungkin bisa nyari obat flu yang tidak bikin ngantuk yop  n nsemoga cepat sembuh,Positive
1086,2022-04-03 05:06:14+00:00,pagi behmmmm,Positive
1087,2022-04-03 05:06:08+00:00,jangan bilang obat deaminyg diminum,Positive
1088,2022-04-08 03:24:50+00:00,wah bahas motogp nih neh salah  bahas legenda putri mandalika guys   yuk pantengin streamnya ntar malem  n nmandalika,Positive
1089,2022-04-08 03:04:01+00:00,besok abis freetalk langsung gasss goyang bossqu nlink   dugem onlinanisong,Positive
1090,2022-04-08 02:53:51+00:00,insyallah jadwal nanti di updatlagi     nvtuber vtuber vtuberdebut vtuberuprising vtuberiformula,Neutral
1091,2022-04-08 02:29:18+00:00,pagi guys  gimana nih pengumuman kemarin    npada eitegak besok ada konten apa n nvtuber vtubers envtuber,Neutral
1092,2022-04-08 02:28:53+00:00,finally nbig thanks buat udah mau ngegambarin n njadi perkenalkan nama saya afivin sherflock seorang bo,Positive
1093,2022-04-08 01:40:02+00:00,tidak terasa  sudah hari k audisi  nayo segera ikuti audisinya jangan sampai kelewatan  n naudisi akan dilaksanakan,Neutral
1094,2022-04-08 01:00:01+00:00,kuat sampai sahur nggak ya     n n  reetalk  xmenunggu bersamamu  oi i n    cjumat   april      wi gmt   n    clink,Neutral
1095,2022-04-08 00:34:27+00:00,aku mau kenalan sama vtuber itapi gatau mau mulai dari mana  aku mau kenalan sama kalian semuaa            n nvtuberivtuberindonesia,Positive
1096,2022-04-07 23:34:29+00:00,selamat pagi semuanya  sedikit pesan pagi dari aku dan reisth kkalian heh                   n nvtuberienvtuber,Positive
1097,2022-04-07 21:13:05+00:00,yuk yang lagi gabut atau butuh moodbooster merapat kchannel hidayat           ninsya allah biar hidayat makin semangat,Positive
1098,2022-04-07 20:51:02+00:00,selamat pagi selamat berpuasa bagi yang menjalankannya  sekarang coco sedang main genshin impact  semoga bisa menem,Positive
1099,2022-04-07 19:41:35+00:00,sahuuur sambil ngeeeeeenggggg n njumat   april  jam  win   nfs,Neutral
1100,2022-04-07 18:34:19+00:00,halo semua salam kenal aku ryunez baru mau mulai jadi vtuber jadi lagi buat karakter di tunggu ya  n nvtuber vtuberi,Positive
1101,2022-04-07 16:39:38+00:00,otra  nsankyu semua yang sudah mampir  yang sudah temani chat juga nsankyu juga untuk yang udah donat     n nkita k,Positive
1102,2022-04-07 15:58:27+00:00,uhuyyy senangnya dalam hati  kalau       n  nvtuber vtuberi,Positive
1103,2022-04-07 15:12:32+00:00,assalamualaikum wr w nyuk cek updatkonten terbaru hidayat hehen vtubers,Positive
1104,2022-04-07 15:08:15+00:00,ganti rencana sahuuur   nkarena banyak event genshin belum dimainin jadi main genshiiin duluuuu   n n   umat   april,Positive
1105,2022-04-07 15:07:05+00:00,lanjut dsni aj yuk ramein wwww nsinners vtuberin,Positive
1106,2022-04-07 15:06:11+00:00,memilih nyari kencan sama hantu   n n  n nlink   devour,Neutral
1107,2022-04-07 14:37:18+00:00,yuk gais yang mau mabar dota  atau yang mau ngobrol ngobrol bisa mampir ktwitch nya kak joana maoh  jangan lupa,Neutral
1108,2022-04-07 13:59:19+00:00,yuk ndota livestreaming vtuberuprising vtuberivtubers,Neutral
1109,2022-04-07 13:40:31+00:00,haelagu gaiss  yuk mampir kkotoba station  malem ini ada bang noyomi yang lagi maen gamskul nih  yuk ramein j,Neutral
1110,2022-04-07 13:18:00+00:00,siapa yang udah kenyang  atau masih lapar  nkuy ngobrolin makanan makanan indonesia  n,Positive
1111,2022-04-07 13:11:55+00:00,selamat malam selamat beristirahat  karena ini malam jumat sekarang coco akan main gamhoror resident evil   semo,Neutral
1112,2022-04-07 12:20:45+00:00,gampenghilang stress   ntanggal    april  njam     wi n nlink,Neutral
1113,2022-04-07 12:15:47+00:00,halo  aku perlu jasa komisi untuk art vtuber dan riggingnya  chara ku ada armor   sayap  desainnya mungkin juga cuk,Positive
1114,2022-04-07 12:14:34+00:00,gaming   nkali ini gw akan menjalankan quest archon nsemoga gak ada halangan lagi   n ndat   april   ntim,Neutral
1115,2022-04-07 12:12:12+00:00,jadi gini    n nvtuber vtubers envtuber jpvtuber vtuberuprising     a avtuber vtuberi,Positive
1116,2022-04-07 12:08:53+00:00,jangan dibaca  n nsoalnya t shirt untuk masih dijual  nanti kamu kepen,Neutral
1117,2022-04-07 12:08:30+00:00,ai no kotoba cover   shoutaben npremier   april   n n ini masih trailer  v   n nvtuber  nvtuberi,Negative
1118,2022-04-07 12:08:23+00:00,hari ini gw balek stream lagi nih manteman nkali ini edisi maljum  horyor banget     gatau nih horor apa kaga soalny,Neutral
1119,2022-04-07 11:57:05+00:00,riot  tolong lah  kok anda goda saya dah njangan mengejek saya karena tanggal muda  n nriotgames valorant,Neutral
1120,2022-04-07 11:32:30+00:00,jadwal livestream malam ini n n  n  gmt    nphasmophobia verionlivn n vtuber,Negative
1121,2022-04-07 10:49:29+00:00,n qualifying  lanjutt gp bahrain vtuber indonesia n nvtuber vtuber,Neutral
1122,2022-04-07 10:49:28+00:00,hari sabtu ini   april  ini kita ada ngobrol santuy nih bareng leyhaalberich  bakalan ngomongin apa ya  n nr,Positive
1123,2022-04-07 10:37:01+00:00,alhamdulillah nlancar baca al qur an dari juz  kjuz  nsemoga hari ini mendapatkan berkahnya  amiiin     n nhidrora,Neutral
1124,2022-04-07 10:18:16+00:00,di gombalin dita  n n vtuberuprising vtuberitwitchstreamers twitch twitchclips,Positive
1125,2022-04-07 09:59:04+00:00,selamat sorgimana kabarnya  sekarang coco sedang main call oduty mobil semoga bisa menemani ngabuburit kamu,Positive
1126,2022-04-07 09:53:05+00:00,donathon   adu mekanik lagi  pisod  n vtuberivtuberindonesia,Neutral
1127,2022-04-07 09:28:49+00:00,lebih baik telat sedikit daripada gak jadi  let s go nyobain gamlain  kalau bisa tolong bantuin karena veela nu,Negative
1128,2022-04-07 09:25:00+00:00,model reveal     n nhalo  thana kusuma disini      napa kalian nyasar kemari  tentunya itu bukan karena saya   banshega,Positive
1129,2022-04-07 09:07:16+00:00,tips biar puasa kamu gak gampang batal    n nfyp fyp   askargreshaqi askartips indievtuber vtuberi,Neutral
1130,2022-04-07 08:45:34+00:00,vtuber ien   subs celebration  kita main gamhorror n nbesok tanggal  april  pukul   yuki bakal meray,Neutral
1131,2022-04-07 08:06:50+00:00,mengaji   nlanjut mengaji juz   semoga bulan puasa ini mendapatkan berkahnya  amiiin     n ndat   april  ntim,Neutral
1132,2022-04-07 08:02:03+00:00,masih kuat puasa nya  yuk kita ngobrol lagi  n napr       gmt  via youtub n yo,Neutral
1133,2022-04-07 07:57:17+00:00,dia lagu kanaria   ironiyang saya cover  silahkan mampir n nvtuber vtuberi,Neutral
1134,2022-04-07 07:46:39+00:00,sudah saya post manteman n vtuberivtuber,Positive
1135,2022-04-07 07:28:08+00:00,kwbanwaa w  nmalam ini yuki    anak magang akan bermain identityv  ngmt,Neutral
1136,2022-04-07 07:21:46+00:00,yacharoo minna  wihh pembukaan server minecraft membership nih    kira kira bakal langsung ramai gak ya  yuk buat r,Neutral
1137,2022-04-07 07:12:41+00:00,selamat siang  napakah kalian lagi nunggu buka puasa   nyuk ngobrol sama aku sambil nunggu buka puasa  n n fretalk  n,Positive
1138,2022-04-07 07:11:06+00:00,nikahhhh nikaaah akhirnya sama clifwoohoooo     n nkamis   april  jam  win,Positive
1139,2022-04-07 06:47:58+00:00,gass malem ini kita main gamhorror   nvolumharap di kecilakn soalnya suara jantan anak sangat lakik  njam  mlm,Positive
1140,2022-04-07 05:51:14+00:00,cover  saujana   suci sekeping hati  n nfull on   vtubers nashee,Positive
1141,2022-04-07 05:22:54+00:00,lesgoww gais  mampir kstream nta kak jo  nguli sekalian nunggu buka  emang biasa jomali nunggu buka puasa dari ja,Neutral
1142,2022-04-07 05:11:35+00:00,spoiler  talent firefly media yg sudah lulus audisi n nseorang idol   npenyebar kebahagiaan   ningin dikenang   npopula,Positive
1143,2022-04-07 05:10:08+00:00,aku aku aku pekaan ko mungkin    n ntanggal    april  njam     winlink,Positive
1144,2022-04-07 04:59:27+00:00,horror lagi yok     n n rasumaithebeastinsid,Positive
1145,2022-04-07 04:53:29+00:00,donathon   makan samyang  amp  hanreveal spesial  k subs  rdha  n vtuberivtuberindonesia,Neutral
1146,2022-04-07 04:51:07+00:00,pagiii semuanya  nmalam ini spesial malam jumat kita bakal cerita cerita pengalaman horror nih  nbuat kamu yang mau,Neutral
1147,2022-04-07 04:48:19+00:00,otsurandom   n nnew unit on trakteer guys karena ngga dibolehin minum boba    n,Positive
1148,2022-04-07 02:41:24+00:00,selamat pagi bagaimana kabarnya  sekarang coco sedang mencoba untuk menggambar sekaligus freetalk  semoga kamu suka,Positive
1149,2022-04-07 02:29:22+00:00,anyway  manti malem mion bakal stream menjelajah kuliner indonesia nich  jangan lupa mampir ya  nkasih tau mion maka,Positive
1150,2022-04-07 02:26:28+00:00,malam malam mau ngapain  nselena malam ini mau belajar bahasa jepang nbelajar bahasa jepang seru gak ya  n n  uolingo,Neutral
1151,2022-04-07 01:35:39+00:00,halo para diner nanti dinisa bakal livstreaming desain overlay layout buat livestreaming nhari ini  april jam,Positive
1152,2022-04-07 01:00:01+00:00,ketika teman teman sudah kliling dunia  starla masih di kasur  n n  uolingo  xga bisa basa enggres  oi i n    ckamis,Neutral
1153,2022-04-07 00:09:10+00:00,ngobrol bareng kyubii    jam  sorwiyahh gaesss      n n  freetalk   aburr ada premannn      n n    april   n,Positive
1154,2022-04-06 23:55:20+00:00,ohayooon   i reachesubs      nmakasih banyak yang udah support mion     a      nminggu depan mion bakal stream selebrasi,Neutral
1155,2022-04-06 23:31:23+00:00,audisi hari k  n nberikut sedikit preview dari salah satu karakter yang kami audisikan  nmenurut kamu  bagaimana si,Positive
1156,2022-04-06 21:43:16+00:00,menolak tidur setelah sahur     n nlivon vtuberivtuberuprising,Positive
1157,2022-04-06 21:03:00+00:00,jam lagi n nvtuber vtuberi,Positive
1158,2022-04-06 20:50:29+00:00,selamat pagi selamat berpuasa bagi yang menjalankannya  sekarang coco sedang main genshin impact  semoga bisa menem,Neutral
1159,2022-04-06 20:27:36+00:00,sini yang baru imsak udah laper lagi    n n vtuber vtuberi,Neutral
1160,2022-04-06 17:12:55+00:00,lets ngeutaitsampai sahur tibah n n    apr   gmt      jst    n nutaitemitta vivionstream vtuberuprising,Neutral
1161,2022-04-06 15:37:19+00:00,halooo semuaa   perkenalkan namaku  vii   kedepannyaa aku bakal main apelegendan yu gi oh master duel  salam,Neutral
1162,2022-04-06 14:45:11+00:00,jalan jalan di shibuya sambil freetalk n vtuberivtuberuprising,Positive
1163,2022-04-06 14:41:53+00:00,gp pembuka di australia modhar    vtuber indonesia           nvtuber vtuber,Neutral
1164,2022-04-06 14:30:41+00:00,assalamualaikum wr w nyuk cek updatkonten terbaru hidayat hehen on bio  n nvtuber,Neutral
1165,2022-04-06 14:27:57+00:00,mengapedengan santuy    n napeegends rasumaicollabkawan vtuberi,Neutral
1166,2022-04-06 14:11:25+00:00,haihoo  uhum futsu coba main minecraft survival  amp  server futsuri sendiri loh    kalian juga bisa main bareng di ser,Positive
1167,2022-04-06 13:45:10+00:00,yuk temenin oshi ku ngdota  yang mau mabar bisa langsung join ya  jangan lupa di follow yaa gais,Positive
1168,2022-04-06 13:41:03+00:00,malam semuanya   nmalam ini  nskardi   nala dan juga kato mau petualangan di dunia generation zero dunia perobotann,Positive
1169,2022-04-06 13:17:02+00:00,sampurasun  nini jadwal minggu ini ya  nbelajarnyunda pindah kjumat ya guys     a       n n jangan sampai ketinggalan,Neutral
1170,2022-04-06 13:09:24+00:00,yuk gas mampir kkotoba station hari ini ada kak yang bakal main gam needy streamer overloa ja,Neutral
1171,2022-04-06 13:06:18+00:00,sesuai rikues kalian saat livkamrin  alaram sahur ala yuki w  n nsemoga bangun pas sahur wkwkwkwk,Neutral
1172,2022-04-06 13:04:07+00:00,selamat malam bagaimana kabarnya  sekarang coco sedang mencoba untuk menggambar sekaligus freetalk  semoga kamu suk,Neutral
1173,2022-04-06 12:49:44+00:00,en  join us in history ansciencbehininstant noodles  n i yok join buat ngomongin sejarah dan sciencdibali,Neutral
1174,2022-04-06 12:31:03+00:00,ayo kita menggali gali n vtuberiminecraft,Neutral
1175,2022-04-06 12:00:38+00:00,yo minna   malam ini ryoz mencoba pokemon tetapi mmo   comanchill with us   n ndat rabu   april  ntim,Negative
1176,2022-04-06 11:41:04+00:00,dukung dalam costumreveal terbarunya   n nvtuberivtuber,Neutral
1177,2022-04-06 11:36:00+00:00,jadwal livestream malam ini n n  n  gmt    napeegends verionlivn n vtuber,Neutral
1178,2022-04-06 10:48:56+00:00,model reveal    nwreach thgoal            nthankyou so much  nightowls   aku sangat mengapresiasi semangat kalian,Neutral
1179,2022-04-06 10:20:27+00:00,alhamdulillah  nlancar juz  walau bising ama hujan   nsemoga berkah di bulan puasa ini kalian semua nsankyu sudah li,Neutral
1180,2022-04-06 09:42:36+00:00,aloo aloo semuaa  video baru udah ada nih di youtubvall  jangan lupa mampir ya      nlink,Positive
1181,2022-04-06 09:23:55+00:00,boleh atuh aa nyobian heula n nlink  wa in vtuberivtuber hoshikazo,Neutral
1182,2022-04-06 09:15:42+00:00,selamat sorgimana kabarnya  sekarang coco sedang main stumblguys bareng dan kurosai  semoga bis,Positive
1183,2022-04-06 08:55:53+00:00,nanti malam kita night run di assetto corsa    ncomjoin mdi stream malam ini  jam   winjangan lupa datang y,Positive
1184,2022-04-06 08:31:31+00:00,besok debut                 njangan lupa datang ya man teman               nkamis   april  jam   malam wi    n nwaiting room,Neutral
1185,2022-04-06 08:03:46+00:00,kondamang  stream pertama di bulan puasa  ayolah kita seru seruan bareng   n n   tim    gmt    n    waiting room,Neutral
1186,2022-04-06 07:42:04+00:00,let s drawing ryoku chaan sambil ngabuburit owo  nlink  vtuberen,Neutral
1187,2022-04-06 07:23:54+00:00,mengaji   nlanjut juz   semoga bulan puasa ini mendapatkan berkahnya  amiiin     n ndat   april  ntim,Positive
1188,2022-04-06 07:22:45+00:00,main ml modsantai nstart   win vtuberuprising inukiba doggokiba vtuberi,Positive
1189,2022-04-06 07:17:03+00:00,wah kagak nyangka aja sudah sampai  subs  thbanget ya yang sudah subs ququu di youtub  n nsemoga kalian terhi,Neutral
1190,2022-04-06 07:03:08+00:00,makasi ka  nchibi aku kyeuuuut banget hehn nvtuber vtuberivtuberuprising vtuber  a,Positive
1191,2022-04-06 06:20:03+00:00,hewwo teman teman  bulan ini aku akan beberapa kali livdi bstation  westreaming  amp  nonton animmilik bilibili t,Positive
1192,2022-04-06 06:14:31+00:00,yuhuu yaibou    njam  kita ngabuburit bareng   main tembakan yuk           n n,Positive
1193,2022-04-06 06:08:27+00:00,plant vs zombi ada yang kangen dengan gamini  vtuber indonesia   n n  general   nnagatakouuta n  fanart,Positive
1194,2022-04-06 05:54:08+00:00,jadwal livestream malam ini n n  n  gmt    nfreetalk shizumimizuki,Neutral
1195,2022-04-06 05:46:55+00:00,selamat siang bagaimana kabarnya  sekarang coco sedang main valorant  semoga bisa menemani kegiatan mu di siang ini,Neutral
1196,2022-04-06 05:16:19+00:00,halo semua aku natsuminiirvetta your kawaii mermai  aku ingin mengundang kalian untuk datang kredebut stream ak,Neutral
1197,2022-04-06 04:53:01+00:00,gamstream  nhalo   siang semuanya  yang puasa harus tetap kuat ya           malam ini vira main gamunpacking  di tung,Positive
1198,2022-04-06 04:30:16+00:00,yuk ngobrol bareng sama aku  streaming anchill     n n   kamis   april    wi gmt    nwaiting room,Neutral
1199,2022-04-06 04:14:36+00:00,review untuk spring anim telah selesai n nmy top  must watch list  n  spy family n  summer timrender n  to,Neutral
1200,2022-04-06 03:49:20+00:00,yuk mampir  katanya dotaan sampjam  nih  jangan lupa di follow ya gais udah swag banget soal nya,Neutral
1201,2022-04-06 03:11:00+00:00,malam ini   ngobrolin banyak macam tentang mcu  marvel cinematiunivers   n nbersama,Positive
1202,2022-04-06 03:04:44+00:00,terima kasih   orang baik        nayok bareng bareng menjadi lebih baik lagi  i lovyou  ramadachi          vtuber,Positive
1203,2022-04-06 02:38:12+00:00,pendaftaran kami masih dibuka sampai tanggal  april   ayo buruan daftar jangan sampai menyesal  n ninformasi au,Positive
1204,2022-04-06 02:09:40+00:00,ingin menempuh jalan yang lebih serius        champions maksudnya  v  vtuber indon,Neutral
1205,2022-04-06 02:04:34+00:00,morning  nicday play rpg ain t it   n ntanggal  bakal main chrono cross nih sesuai diperkirakan karena sudah beli,Positive
1206,2022-04-06 01:32:49+00:00,goomorning      ngambaran sederhana riana mweheheh    walaupun banyak kesalahan di layer tapi riana udah berusah,Neutral
1207,2022-04-06 01:00:01+00:00,akhirnya bisa sambung begal jombl   zombilagi   n n  xgaming  isa lanjut main timpuk  oi i n    crabu   april,Positive
1208,2022-04-05 23:45:19+00:00,kyubi bukan lalet lagi gaesss            nada yang bisa tebak ga jadi apa      n n  special   aju baru kyubi    n n    ap,Neutral
1209,2022-04-05 23:20:16+00:00,omg sorry guys lupa buat waiting roomnya untuk hari ini huhuhu n nnyambi ngabuburit    ntanggal    april  njam,Neutral
1210,2022-04-05 20:32:05+00:00,selamat pagi selamat berpuasa bagi yang menjalankannya  sekarang coco sedang main genshin impact  semoga bisa menem,Neutral
1211,2022-04-05 17:17:15+00:00,gotta go fast laaaa menuju sonihedgehog movi rilis  mainin sonigenerations aja dlu  n nselasa   april  j,Neutral
1212,2022-04-05 17:03:03+00:00,otra  nsankyu sudah mampir   nsankyu sudah temani chat   nsankyu juga udah liknsankyu semua      n nhidrora,Neutral
1213,2022-04-05 16:54:09+00:00,mencoba stream dsni      n nreality vtuberipngtuber  n n,Positive
1214,2022-04-05 16:25:24+00:00,yacharoo minna  ngebolang bareng membership  tawuran lawan serangga   sekalian sahur yuk n n   rabu   april,Neutral
