Date,Content,prediction
2022-07-13 19:09:55+00:00,kiara adopting kobo aeruseni artsofashes hololiveen hololive ,1
2022-07-13 18:47:10+00:00, virtual vtuber py ntokino sora mendekati juta pelanggan youtube ndia berada di jalur yang tepat untuk menjadi ,1
2022-07-13 15:08:23+00:00,baru dateng malemm lagee nvtubers vtuber vtuber unbong youtuber hololive nijisanji vtuberid ,1
2022-07-13 13:05:34+00:00, ku di penuhi oleh kobokanaeru kobokerz cebokerz hololive ,1
2022-07-13 11:55:06+00:00,sungkem ke lort cebo kobokanaeru hololive fanart nbtw speedpaint ada di bio ,1
2022-07-13 11:20:39+00:00,mantab bang nrisu live ayunda risu hololive holoid hololive id ,1
2022-07-13 06:21:33+00:00,yagoo is to op wkwk nholocure hololive ,1
2022-07-13 03:29:49+00:00,love you forever sana ngalallust hololive hololiveen daysofsana ,1
2022-07-13 01:29:34+00:00,study keterusan nzetacrylic animefanart hololive ,1
2022-07-12 23:13:36+00:00,rap rap rat rat nillustraybae hololiveen holocouncil hololive hololiveenglish fnf fridaynightfunkinmod ,1
2022-07-12 15:23:52+00:00,gk mau ketinggalan btw masih menunggu hand reveal nya kobobrok kobokanaeru kobokerz cebokerz ,0
2022-07-12 12:59:19+00:00,alhamdulillah selangkah menuju live steam up dulu ke ssd biar makin kuencenggg biar bottleneck yang penting ssd ,0
2022-07-12 12:58:08+00:00,hoi nakhirnya jadi juga fanart luwh ya gk terlalu mirip dan guwd sih but at least dah nyoba lah yak noiya se ,0
2022-07-12 11:12:05+00:00,segera graduate lulus akhir juli ini tsukumo sana akan menyempatkan bercengkerama bareng talenta ,1
2022-07-12 03:30:10+00:00,anyone interested nyang mau book bisa langsung reply di bawah atau mampir ke postingan facebook ku ,1
2022-07-12 03:20:22+00:00,oozora subaru hololive oozorasubaru ,1
2022-07-12 02:41:21+00:00,setelah ketemu waifu favoritku dan kencan yang sukses beberapa kali para girls mulai mengirimi kita foto ,0
2022-07-11 18:02:30+00:00,usada pekora birthday merch nhololive vtubers ,2
2022-07-11 16:29:43+00:00,kobo kanaeru holoid gen ngk da waktu buat gambar sebisa aja gambarnya buat vtuber kecil yg rayain jt subs ,2
2022-07-11 14:55:54+00:00,it s me pekola hololive ,1
2022-07-11 07:03:50+00:00,congrats murasaki shion m hololive ,1
2022-07-11 06:26:59+00:00, let go hololive ,1
2022-07-11 02:32:47+00:00,moona hoshinova tersepona melihat kobo nyangkut di pohon sekolahnbtw congrats for m subsnaeruseni kobokanaeru ,0
2022-07-11 02:13:51+00:00,gua aja kgk tau source aslinya dah dibilang maling sama burung biru nmenghardcore kali app yg satu ini ,0
2022-07-10 17:44:26+00:00,pov bertemu zeta di stasiun citayem menuju stasiun sudirman nvestiazeta zetacrylic holoid hololive ,1
2022-07-10 16:30:21+00:00,bo kobo kobo kobo kanaeru at your service ehenjanji ga nangis ncongrats m subs nselamatin aku edgelort kobo ,0
2022-07-10 15:44:28+00:00,selamat untuk million subnya kobo the rain shaman aka the demon lord kobo aka princess kobo kanaeru ,2
2022-07-10 13:25:15+00:00,lmao banget sih ngab amp selamat hari watame sedunia n for our lort kobokan congratulations for ,2
2022-07-10 11:31:49+00:00,hololive oozora subaru npilart aseprite hololive ,1
2022-07-10 11:26:56+00:00,donasinya qq naeruseni hololive ,1
2022-07-10 11:20:27+00:00,selamat atas juta subscribernya kobo kanaerunkobokanaeru vtuberid hololive ,1
2022-07-10 09:48:00+00:00,koyosama kawaii nhololive ,2
2022-07-10 06:34:54+00:00,fubuki crazy usa hamburger hololive hololivefanart ,1
2022-07-09 20:43:27+00:00, pekora popupparade hololive ,1
2022-07-09 18:04:32+00:00,tako selfie ninart nhololive vtubers ntakotime ,2
2022-07-09 15:34:25+00:00,baca mantra hujan neh malah hujan vtol yg datang v nfotoprofilbarukobokanaeru nholoid nhololive ,0
2022-07-09 15:32:05+00:00,kiara takanashin kiara kfp hololive vtuber drawing copic nbirthday ,1
2022-07-09 14:40:27+00:00,korone dayoooo cosplay hololive ,1
2022-07-09 13:41:45+00:00, ketemu sama pak bos nhololiveyagooaeruseni ,0
2022-07-09 13:09:15+00:00,hololive nsubaru duck ,1
2022-07-09 12:17:31+00:00,poncornnsequel dan prequel dari cerita fan comic ini bersambung di reply yang penuh dgn berbagai meme jadi dihara ,0
2022-07-09 12:04:02+00:00, hololive galallustn rkgk sana ,1
2022-07-09 12:01:05+00:00,watamelon n hololive ,1
2022-07-09 09:12:48+00:00,pekora keeps getting roasted by holomems in monster hunter hololive eng sub usada pekora ,1
2022-07-09 05:06:39+00:00,random screenshots of nenechi hololive ,1
2022-07-09 03:56:07+00:00,pekora hololive hololivejpn hololiveen hololivefanart usadapekora pekorausada pekora illustrations ,1
2022-07-09 03:19:08+00:00,pronouns in pekolandish nconlang pekora hololive pekoland pekolandish ,1
2022-07-09 02:23:06+00:00,hololive id area as indonesian national flowers puspa bangsa jasmine puspa pesona moon orchid pus ,1
2022-07-09 01:34:26+00:00,penguin inkaela kaelaugh hololive holoid ,1
2022-07-08 20:35:32+00:00,sonikoro hololive sonic sonicthehedgehog korone sonikoro inugamikorone ,1
2022-07-08 19:18:04+00:00,harus perbanyak coloring lagi nioarts nioart nhololive nhololiveid ,0
2022-07-08 17:17:38+00:00,korone hololive ,1
2022-07-08 14:43:11+00:00,yuu shaum yuu maaf telattt baru bisa buat duh dmudah mudahan bagi shaum yang tadi dan besok diterima oleh allah sw ,1
2022-07-08 11:09:13+00:00, nhololive noozora subarun hololive ,1
2022-07-08 07:44:33+00:00,nakiri ayame c hololive ,1
2022-07-07 22:51:01+00:00,certified polka moment n hololive ,1
2022-07-07 21:04:25+00:00,inanis back heheninart hololive hololiveen drawing fanart vtuber krita huion ,1
2022-07-07 18:47:00+00:00,subaru noozorasubaru subaruoozora hololive ,1
2022-07-07 17:22:19+00:00,it s me pekora hololive ,1
2022-07-07 17:12:39+00:00, haachamachama nnendoroid hololive akai haato haachama review,1
2022-07-07 15:12:44+00:00,ehek nkobokanaeru aeruseni kobokerz hololive hololiveid ,1
2022-07-07 08:25:07+00:00,nyobain holocure yuk nyt juli jam sorenvtuberid vtuber youtube holocure ,1
2022-07-07 07:39:09+00:00,kita nshirakamifubukiookamimiohololive ,1
2022-07-07 05:06:13+00:00,mas playa ndrawmei hololiveen hololive holotori fanarts ,1
2022-07-06 21:31:50+00:00, oozora subaru set n cap nhololive vtuber art anime commission ,1
2022-07-06 17:38:03+00:00,uowhhh nkiaradbirbdayhololive ,2
2022-07-06 16:21:29+00:00,pekora and mio get n hololive ,1
2022-07-06 16:15:00+00:00,fubuki hololive ,1
2022-07-06 09:39:51+00:00,kiryu coco nthe legend n illustration draw drawing digitalart artistontwitter hololive ,1
2022-07-06 06:39:18+00:00,kobo kanaeru unconscious in the rain hololive hololiveid ,1
2022-07-06 01:48:59+00:00,final assignment for stop motion animation class nmusic nmantra hujan by izin pinjem lagunya ,2
2022-07-05 15:17:17+00:00,maapkeun suara yg ga disaring ini semoga ternotice moona hoshinova moonutau hololive ,0
2022-07-05 11:59:55+00:00,pekora gets mad from holomembers comparing her tomonster hololive eng sub usada pekora ,1
2022-07-05 11:51:56+00:00,risu nyoba nelen kacang nhololiverisuartartmedibangpaint ,2
2022-07-05 11:13:06+00:00,haato nendoroidnhaachama nendoroid hololive ,1
2022-07-05 10:23:25+00:00, balalaika gura fan animation aranaika cover by gura hololive via ,1
2022-07-05 07:34:45+00:00, getting over it aik gunung ato naik apa kek serah obo kanaeru hololive via ,1
2022-07-05 03:03:35+00:00,gws kucingg nzetacrylic hololive hololiveid ,1
2022-07-05 01:55:06+00:00,kobo dan hadiah kuda barunya nhololive kobobrok kobokerz aeruseni mylittlepony hololive ,1
2022-07-04 17:24:03+00:00,takamoriiiii aolomeethololive ,2
2022-07-04 12:55:14+00:00,diriku hanya gabut gfnime gf hololive hololivefanart picsart ,1
2022-07-04 09:57:55+00:00,yang mau main holo cure dan masih bingung cara installnya bisa tonton video tutorial ini yaa semoga membantu ,1
2022-07-04 09:39:04+00:00,lil goomba gawrt holoen hololive holomyth ,1
2022-07-04 08:39:41+00:00,yubi yubi nphoto by krew nl nfujifilm nkorone hololive vtuber npopupparade figuregoodsmilecompany ,1
2022-07-13 11:16:39+00:00, ya nbiar mama saya bangganfanart metallogo tonjok png file rertzy version ,0
2022-07-12 15:23:52+00:00,gk mau ketinggalan btw masih menunggu hand reveal nya kobobrok kobokanaeru kobokerz cebokerz ,0
2022-07-12 05:41:09+00:00,congrats buat k subs ailani iofifteen ndari kobokersz amp cebokerz niofi ioforia area nhololiveid ,1
2022-07-11 16:29:43+00:00,kobo kanaeru holoid gen ngk da waktu buat gambar sebisa aja gambarnya buat vtuber kecil yg rayain jt subs ,2
2022-07-11 13:46:19+00:00,kobo q hololiveid vtuber cyoutuber aeruseni kobokanaeru kobokerz rainshaman ,1
2022-07-11 13:39:51+00:00,congratulations untuk kobo kanaeru karna sudah meraih juta subscriber vtuber hololiveid ,1
2022-07-11 02:46:58+00:00, breaking news virtual vtuber py ntotal pelanggan youtube hololive indonesia mencapai juta nterobosan deng ,1
2022-07-10 16:59:24+00:00,jantungan sumpah nollieginal ollicin isekaiolivia hololiveid ,2
2022-07-10 16:55:13+00:00,hmm trending dua duanya nhololiveid ,2
2022-07-10 13:31:56+00:00,ketar ketir gk bo nkobobrok kobokanaeru hololiveid vtuber vtuberid vtubersid ,0
2022-07-10 11:57:55+00:00,seharusnya sama moona sih tapi yang gambar demen ntr nirisutration ioarts risu meme iomemes hololiveid ,0
2022-07-10 10:26:37+00:00,risu phelia sang ketua bandar nirisutration risu meme risumemereview hololiveid ,2
2022-07-10 00:52:16+00:00, breaking news virtual vtuber py nkobo kanaeru hanya berjarak dari juta pelanggan youtube nkobo ,1
2022-07-09 12:17:31+00:00,poncornnsequel dan prequel dari cerita fan comic ini bersambung di reply yang penuh dgn berbagai meme jadi dihara ,0
2022-07-09 11:22:34+00:00,kobo kanaeru mantra hujan aeshiteru bootleg funkot nfullnya di youtube ,0
2022-07-09 11:21:31+00:00,kelakuan kobocil waktu itu nkobo kanaeru nkureiji ollie nhololiveid ,0
2022-07-08 19:18:04+00:00,harus perbanyak coloring lagi nioarts nioart nhololive nhololiveid ,0
2022-07-08 16:27:40+00:00,ngeeeeeeenggnkobokanaeru aeruseni hololiveid ,2
2022-07-08 10:48:02+00:00,kobo kanaeru in korean girlband au i am still alive nnijisanji hololiveid vtuber kobokanaeru aeruseni ,1
2022-07-08 04:51:54+00:00,emang anime ini ga ada akhlak ya guys nkobobrok kobokanaeru hololiveid tensura anime ,0
2022-07-07 15:12:44+00:00,ehek nkobokanaeru aeruseni kobokerz hololive hololiveid ,1
2022-07-07 13:29:57+00:00,saya suka hololiveid nhololiveid ,0
2022-07-07 06:54:42+00:00,koboooooo lt naeruseni kobokanaeru hololiveid ,2
2022-07-07 06:21:06+00:00,kira nanti ada hololive id gen ga ya pengen jadi pituber holo juga nhololiveid ,0
2022-07-07 01:10:41+00:00,entah sejak kapan zeta jadi maskot bus n nhololiveid ,0
2022-07-06 06:39:18+00:00,kobo kanaeru unconscious in the rain hololive hololiveid ,1
2022-07-06 01:39:21+00:00,bokobokobo nkobokanaeru aeruseni hololiveid ,2
2022-07-06 01:14:04+00:00,si bocil kobokanaeru hololiveid npls w gambar ini sehari dan ini baru aja selesai ,0
2022-07-05 15:17:17+00:00,maapkeun suara yg ga disaring ini semoga ternotice moona hoshinova moonutau hololive ,0
2022-07-05 07:26:31+00:00,skechnaeruseni nhololiveid ,2
2022-07-05 06:41:27+00:00,pilated pawang hujannaeruseni kobokanaeru hololiveid ,2
2022-07-05 03:03:35+00:00,gws kucingg nzetacrylic hololive hololiveid ,1
2022-07-04 23:59:40+00:00,kebo kebo apa yang warnanya biru kebo kanaeru ngakak abies naeruseni kobobrok kobokanaeru hololiveid ,0
2022-07-12 08:44:07+00:00,yumi hari ini bakal live stream valorant di youtube nopen mabar nkalo banyak yang mau join yumi bakal bikin custom ,1
2022-07-12 05:39:32+00:00,krenesia edisi gabutnvtuber nidvtuber vtuberid vtuberuprising design designer ,1
2022-07-11 02:09:00+00:00,akhirnyaemeddebutnhallo teman teman nemed akan debut minggu ini jadwal seminggu untuk juli nemed ,1
2022-07-11 00:08:04+00:00,ohamiki ndid you sleep well nmiki mimpi diculik terus disuruh jadi selingkuhan nrandom dan seremmmm ,2
2022-07-10 10:25:26+00:00,halo kami kembali guys nkali ini kita nyanyiin lagu opening dari salah satu arc paling sedih dan paling hype dari ,1
2022-07-10 07:45:26+00:00,nemu situs yang berguna untuk vtuber nnama situsnya situs yang menyediakan berbaga ,1
2022-07-09 13:15:21+00:00,masih mencari teman linda nih guys wwwww mohon bimbingannya nroom idvtuber ,0
2022-07-09 11:50:54+00:00,datang ya ke debutnya wajib hehehehe nvtuber vtuberid idvtuber ,1
2022-07-09 11:12:38+00:00, en we ll talk about mythical and biblical creatures of old id malem ini kita bakal ngomongin makhluk dari ber ,1
2022-07-09 11:06:30+00:00,otsuuu buat stream main lilin mainan nternyata lilin mainan ada banyak namanya ya kalau didaerah kamu namanya ,1
2022-07-08 09:44:25+00:00,harusnya nanti malem tapi maju guys krn ud gabutnmonster hunter sunbreak till drop nima wib ,1
2022-07-07 08:44:46+00:00,nanti malam saya akan coba livestreaming dj di twitch silakan register akun dan follow akun di twitch agar bisa me ,1
2022-07-07 05:53:16+00:00,jangan lupa nonton yagesyakk hanya di channel pondokvtuberidvtuber vtuberid ,1
2022-07-07 02:34:14+00:00,ok ini lanjutan dari yang kemarin jadi untuk kalian para pemain tcg khususnya vanguard daito penasaran kalian pa ,1
2022-07-06 14:46:40+00:00,drank too much coffee can t sleep nshort stream at pm on twitch maybe nkukalive pngtuber idvtuber envtuber ,1
2022-07-05 11:34:58+00:00,guysss zuya debut announcement is out naku debut besok jam wib ,1
2022-07-05 10:49:34+00:00, raveonair monster hunter sunbreak till drop nselasa juli wibnwaiting room ,2
2022-07-04 15:03:42+00:00,lets go pipol wi ar laifffff nen id idvtuber ,2
2022-07-04 14:43:01+00:00,dipanggil buat nge dj foto dulu sebelum menggoyang panggung nvtuber vtuberid idvtuber djvtuber ,1
2022-07-04 13:20:43+00:00,jaga waifu kleann nti ku colong nrin idvtuber ,2
2022-07-04 11:01:13+00:00,hayuk kita mainin pacar kita lagii dan keluar dari sekolaah nroom idvtuber ,1
2022-07-04 09:40:02+00:00, upcoming stream pm nmenanyakan pendapat klean apa aja tuh nlink ,0
2022-07-04 09:28:33+00:00,hai zeyenkkuh nini dia jadwal minggu inii nmari kita corat coret malam ini nikzzzzzzzz nschedule jadwal ,1
2022-07-09 22:55:48+00:00,dari semalam bikin ini ndi revisi sama dosen nnijisanji id ,0
2022-07-05 05:08:28+00:00,pilated jukutnriks art nijisanji id ,2
2022-07-11 12:00:14+00:00, halo semuanya selamat hari senin seninkreator minggu ini didedikasikan untuk satu lagi virtual youtuber asal ,1
2022-07-10 03:04:02+00:00,ayu kochooran adalah virtual youtuber indonesia akan hadir ,1
2022-07-09 16:59:39+00:00,alaina primrose adalah virtual youtuber indonesia akan hadir ,1
2022-07-09 16:31:10+00:00,kazuki rui adalah virtual youtuber indonesia akan hadir ,1
2022-07-09 16:06:30+00:00,chia machia adalah virtual youtuber indonesia akan hadir ,1
2022-07-09 15:38:11+00:00,yumiho kiaki adalah virtual youtuber indonesia akan hadir ,1
2022-07-09 14:38:31+00:00,yakui adalah virtual youtuber indonesia kontennya seputar bermain game dan lainnya nyakui debut pada t ,1
2022-07-09 14:14:35+00:00,rokushu ren adalah virtual youtuber indonesia kontennya seputar bermain game dan lainnya nrokushu ren ,1
2022-07-09 09:29:07+00:00,kiyoshira kazuha adalah virtual youtuber indonesia kontennya seputar freetalk dan lainnya hana debut pada tangga ,1
2022-07-09 09:23:49+00:00,hana adalah virtual youtuber indonesia kontennya seputar freetalk dan lainnya hana debut pada tanggal juli ,1
2022-07-09 09:19:20+00:00,zuya hasami adalah virtual youtuber indonesia zuya hasami suka main game nonton anime dan lainnya z ,1
2022-07-08 08:27:02+00:00,shita shiitake adalah virtual youtuber indonesia akan hadir ,1
2022-07-07 16:02:17+00:00,kumosuki nihan adalah virtual youtuber indonesia nkontennya seputar main game cover lagu dan lainnya nkumosuki ni ,1
2022-07-05 03:34:22+00:00,puyumi araya adalah virtual youtuber indonesia akan hadir ,1
2022-07-04 19:42:51+00:00,piacchu adalah virtual youtuber indonesia seekor kucing penjaga perpustakaan makanan kesukaan sosis npiacchu deb ,1
2022-07-04 19:02:04+00:00,uba lumiru adalah virtual youtuber indonesia kontennya seputar main game bernyanyi dan lainnya nuba lumiru debut pa ,1
2022-07-04 09:26:34+00:00,mikaasuma adalah virtual youtuber indonesia kontennya seputar bermain game dan lainnya nmikaasuma debut p ,1
2022-07-13 22:48:21+00:00,yt romawi ya nvtuberid vtuberreveal modelreveal vtuberuprising ,0
2022-07-13 20:25:30+00:00,ketika mihoyo pilih kasih sama animenvtuberid vtuber genshinimpact n ,2
2022-07-13 18:42:59+00:00,berat bener ni hidupn vtuberid ,1
2022-07-13 16:49:59+00:00,pre debut yumi ayumi uhuyy nvtuber vtuberuprising vtuberid ,1
2022-07-13 16:05:54+00:00,thanks you for coming nlanjutin besok lg masi banyak yang belum diupgradenvtuberid vtuber youtube ,1
2022-07-13 16:04:42+00:00,push mythic bersama kawan harukolive nmobile legends sampe lemas nkuy ramaikan date wednesday july ,2
2022-07-13 15:56:00+00:00,guys besok jadwal collabnya dimajuin jadi jam sore nvtuberid vtuber youtube ,1
2022-07-13 15:39:08+00:00,saatnya menjadi juara ternama npetualangan akan dimulai juli wibnterima kasih telah bersama kenji ,2
2022-07-13 15:38:32+00:00,mutan ada dimana mana gimana nih npetualangan akan dimulai juli wibnterima kasih telah bersama kenj ,0
2022-07-13 15:08:23+00:00,baru dateng malemm lagee nvtubers vtuber vtuber unbong youtuber hololive nijisanji vtuberid ,1
2022-07-13 13:45:37+00:00, kenapa kita suka overthinking kalau malam hari nlivestream clip feat padok n gt gt ,1
2022-07-13 13:21:56+00:00, subs lagi k gaes katanya dia bakal outlast klo udah knjulyvirtue vtuberid vtubern alorant ra ,1
2022-07-13 13:15:39+00:00,today stream n holocure ran ,1
2022-07-13 13:12:02+00:00,today snowdropid stream nplaying the forest and ,1
2022-07-13 13:10:09+00:00,yuk mampir ovi live di bstationvtuberid ,1
2022-07-13 12:49:01+00:00,sing with ling karaoke stream ke setelah sekian purnama malam ini jam pm wib n ,1
2022-07-13 12:42:18+00:00,malam para pelanggan nkuyy temenin raizu main monhun nraizubartender vtuber vtuberid n,1
2022-07-13 12:40:13+00:00,yo gaes nmalem ini bakal jadi ajang adu satsetsatset ya nyang siap adu mental merapat malam ini n juli ,1
2022-07-13 12:30:00+00:00, waka tapi versi ngak ada milestone jadi setelah satu tahun lebih cuma pakai model beta yang cuma setengah ,0
2022-07-13 12:07:04+00:00,sering di tagih para bocil akhirnya vtuber ini pasrahn vtubers vtuberid vstreamer stumbleguys ,1
2022-07-13 12:01:18+00:00, guerilla nhari hari guerilla untuk mengerjakan tugas perbatasan n ralive ,1
2022-07-13 11:10:39+00:00,hello travelers nmalam ini haruna akan jalan jalan lagi di fortuna iii sambil ngerjain quest dan cari profit lagi ,1
